Name                  RAJ2000     DEJ2000    Umag    Bmag    Vmag    Imag    Jmag    Hmag    Ksmag   [3.6]   [4.5]   [5.8]   [8.0]  Class                           
                        deg         deg       mag     mag     mag     mag     mag     mag     mag     mag     mag     mag     mag                                   

149026              082.718246  -67.292915  14.843  14.284  12.856  99.999   9.865   9.040   8.827   8.628   8.774   8.596   8.419  M1 I                            
149767              082.768044  -69.317474  17.846  15.751  14.395  99.999   9.022   8.060   7.627   6.905   6.891   6.492   5.858  M3 I                            
150040              082.788956  -67.431969  16.923  14.824  12.866  99.999   8.797   7.948   7.631   7.454   7.510   7.318   7.079  M4 I                                                     
152132              082.947914  -67.384247  17.003  15.114  13.216  99.999   9.594   8.842   8.588   8.362   8.459   8.258   7.996  M0 I                            
153298              083.037125  -67.188499  16.953  15.014  13.166  99.999   9.764   8.975   8.692   8.423   8.616   8.409   8.208  M1 I                                                    
156011              083.249710  -68.598450  99.999  99.999  99.999  99.999   8.694   8.000   7.650   7.355   7.457   7.204   6.847  M0 Ia                           
156794              083.310539  -67.063477  16.283  14.794  13.006  10.580   9.432   8.587   8.320   8.071   8.273   8.069   7.902  M1 I                            
157081              083.337128  -67.508858  99.999  99.999  99.999  99.999   8.826   8.019   7.689   7.338   7.422   7.183   6.820  M1 Ia                           
158317              083.435837  -67.404694  17.203  15.364  13.406  99.999   9.705   8.843   8.489   8.160   8.177   7.854   7.283  M2 I                                                    
161078              083.696121  -69.483360  99.999  99.999  99.999  99.999  10.068   9.275   9.020   8.841   9.045   8.872   8.798  M0 I                            
162635              083.852539  -69.067558  18.577  15.951  14.165  99.999   9.567   8.657   8.234   7.795   7.779   7.481   7.053  M1 I                            
163814              083.966705  -69.374588  15.733  14.604  12.806  99.999   9.567   8.706   8.451   8.288   8.475   8.281   8.218  M0 I                            
168757              084.403999  -69.489861  99.999  99.999  99.999  99.999   9.455   8.560   8.211   8.045   8.073   7.818   7.329  M3 I                                                     
170079              084.527962  -69.291527  17.196  18.414  13.797  11.137   9.339   8.395   7.913   7.473   7.586   7.294   6.875  M3 I                            
170539              084.575996  -69.295029  18.392  16.003  14.415  11.083   9.607   8.647   8.304   7.983   8.094   7.742   7.370  M3 I                            
Parker1445          084.701981  -69.092430  99.999  15.928  13.617  99.999   9.173   8.297   7.869   7.469   7.406  99.999   6.474  M I                             
173854              084.942711  -69.324471  17.877  15.846  13.864  11.289   9.698   8.761   8.473   8.210   8.392   8.109   7.709  M1 I                            
174543              085.071373  -69.464912  16.967  14.604  13.026  10.656   9.373   8.487   8.220   7.965   7.985   7.670   7.225  M3 I                                                      
175015              085.154335  -69.438919  17.023  15.284  13.366  99.999   9.494   8.674   8.322   8.008   8.063   7.759   7.345  M3 I                                                     
175746              085.278915  -69.287445  17.093  15.414  13.356  10.637   8.956   8.170   7.772   7.338   7.406   7.135   6.811  M3 I                                                 
176715              085.433540  -69.200745  14.823  14.234  13.106   9.399   9.579   8.704   8.400   8.139   8.357   8.111   7.894  M0 I                            
176823              085.449623  -69.201691  19.677  16.488  13.749   9.769   9.525   8.603   8.200   7.648   7.510   7.176   6.668  M1 I                            
[SP77]54-47a        085.489586  -69.205276  14.293  14.074  12.806  99.999   9.811   9.036   8.738   8.548   8.640   8.415   8.136  M1 Iab                          
177150              085.503502  -69.193611  17.677  15.579  13.674   9.421   9.900   9.017   8.683   8.414   8.631  99.999   8.037  M1 I                            
177997              085.647835  -69.146751  16.433  14.634  12.616  99.999   8.842   8.017   7.706   7.454   7.626   7.367   7.033  M2 Ia                           
178555              085.759003  -69.097115  16.903  15.064  13.096  99.999   9.502   8.637   8.366   8.160   8.298   8.126   8.026  M0 I                                                 
